"table","col_id","row_id","entity"
"84675086_0_6386416780680710863","0","25","http://dbpedia.org/resource/Red-tailed_Hawk"
"84675086_0_6386416780680710863","0","194","http://dbpedia.org/resource/Black-throated_Gray_Warbler"
"84675086_0_6386416780680710863","0","155","http://dbpedia.org/resource/Townsend's_Solitaire"
"84675086_0_6386416780680710863","0","22","http://dbpedia.org/resource/Northern_Goshawk"
"84675086_0_6386416780680710863","0","244","http://dbpedia.org/resource/Grasshopper_Sparrow"
"84675086_0_6386416780680710863","0","76","http://dbpedia.org/resource/Gila_Woodpecker"
"84675086_0_6386416780680710863","0","34","http://dbpedia.org/resource/Ring-billed_Gull"
"84675086_0_6386416780680710863","0","53","http://dbpedia.org/resource/Northern_Pygmy_Owl"
"84675086_0_6386416780680710863","0","229","http://dbpedia.org/resource/Eastern_Meadowlark"
"84675086_0_6386416780680710863","0","142","http://dbpedia.org/resource/Red-breasted_Nuthatch"
"84675086_0_6386416780680710863","0","133","http://dbpedia.org/resource/Japanese_White-eye"
"84675086_0_6386416780680710863","0","139","http://dbpedia.org/resource/Carolina_Wren"
"84675086_0_6386416780680710863","0","258","http://dbpedia.org/resource/California_Towhee"
"84675086_0_6386416780680710863","0","186","http://dbpedia.org/resource/American_yellow_warbler"
"84675086_0_6386416780680710863","0","9","http://dbpedia.org/resource/Ruddy_Duck"
"84675086_0_6386416780680710863","0","267","http://dbpedia.org/resource/Northern_Cardinal"
"84675086_0_6386416780680710863","0","14","http://dbpedia.org/resource/Green_Heron"
"84675086_0_6386416780680710863","0","147","http://dbpedia.org/resource/Brown_Thrasher"
"84675086_0_6386416780680710863","0","216","http://dbpedia.org/resource/Yellow-breasted_Chat"
"84675086_0_6386416780680710863","0","69","http://dbpedia.org/resource/Broad-tailed_Hummingbird"
"84675086_0_6386416780680710863","0","196","http://dbpedia.org/resource/Townsend's_Warbler"
"84675086_0_6386416780680710863","0","131","http://dbpedia.org/resource/Cave_Swallow"
"84675086_0_6386416780680710863","0","48","http://dbpedia.org/resource/Barn_Owl"
"84675086_0_6386416780680710863","0","127","http://dbpedia.org/resource/Purple_Martin"
"84675086_0_6386416780680710863","0","81","http://dbpedia.org/resource/Ladder-backed_Woodpecker"
"84675086_0_6386416780680710863","0","73","http://dbpedia.org/resource/Belted_Kingfisher"
"84675086_0_6386416780680710863","0","230","http://dbpedia.org/resource/Snow_Bunting"
"84675086_0_6386416780680710863","0","17","http://dbpedia.org/resource/American_Kestrel"
"84675086_0_6386416780680710863","0","102","http://dbpedia.org/resource/Loggerhead_Shrike"
"84675086_0_6386416780680710863","0","210","http://dbpedia.org/resource/Mourning_Warbler"
"84675086_0_6386416780680710863","0","183","http://dbpedia.org/resource/Virginia's_Warbler"
"84675086_0_6386416780680710863","0","252","http://dbpedia.org/resource/Black-throated_Sparrow"
"84675086_0_6386416780680710863","0","128","http://dbpedia.org/resource/Northern_Rough-winged_Swallow"
"84675086_0_6386416780680710863","0","18","http://dbpedia.org/resource/Merlin_(bird)"
"84675086_0_6386416780680710863","0","68","http://dbpedia.org/resource/Costa's_Hummingbird"
"84675086_0_6386416780680710863","0","203","http://dbpedia.org/resource/Prothonotary_Warbler"
"84675086_0_6386416780680710863","0","35","http://dbpedia.org/resource/Laughing_Gull"
"84675086_0_6386416780680710863","0","262","http://dbpedia.org/resource/Scarlet_Tanager"
"84675086_0_6386416780680710863","0","140","http://dbpedia.org/resource/Winter_Wren"
"84675086_0_6386416780680710863","0","261","http://dbpedia.org/resource/Summer_Tanager"
"84675086_0_6386416780680710863","0","109","http://dbpedia.org/resource/Red-eyed_Vireo"
"84675086_0_6386416780680710863","0","65","http://dbpedia.org/resource/Ruby-throated_Hummingbird"
"84675086_0_6386416780680710863","0","223","http://dbpedia.org/resource/Red-winged_Blackbird"
"84675086_0_6386416780680710863","0","242","http://dbpedia.org/resource/Nelson's_Sparrow"
"84675086_0_6386416780680710863","0","6","http://dbpedia.org/resource/Ruffed_Grouse"
"84675086_0_6386416780680710863","0","179","http://dbpedia.org/resource/Blue-winged_Warbler"
"84675086_0_6386416780680710863","0","110","http://dbpedia.org/resource/Blue_Jay"
"84675086_0_6386416780680710863","0","112","http://dbpedia.org/resource/Western_Scrub_Jay"
"84675086_0_6386416780680710863","0","90","http://dbpedia.org/resource/Eastern_Wood_Pewee"
"84675086_0_6386416780680710863","0","156","http://dbpedia.org/resource/Orange-billed_nightingale-thrush"
"84675086_0_6386416780680710863","0","52","http://dbpedia.org/resource/Barred_Owl"
"84675086_0_6386416780680710863","0","158","http://dbpedia.org/resource/Grey-cheeked_Thrush"
"84675086_0_6386416780680710863","0","8","http://dbpedia.org/resource/Mallard"
"84675086_0_6386416780680710863","0","46","http://dbpedia.org/resource/Yellow-billed_Cuckoo"
"84675086_0_6386416780680710863","0","250","http://dbpedia.org/resource/Brewer's_Sparrow"
"84675086_0_6386416780680710863","0","129","http://dbpedia.org/resource/Barn_Swallow"
"84675086_0_6386416780680710863","0","94","http://dbpedia.org/resource/Least_Flycatcher"
"84675086_0_6386416780680710863","0","243","http://dbpedia.org/resource/Le_Conte's_Sparrow"
"84675086_0_6386416780680710863","0","99","http://dbpedia.org/resource/Scissor-tailed_Flycatcher"
"84675086_0_6386416780680710863","0","78","http://dbpedia.org/resource/Williamson's_Sapsucker"
"84675086_0_6386416780680710863","0","169","http://dbpedia.org/resource/Lesser_Goldfinch"
"84675086_0_6386416780680710863","0","184","http://dbpedia.org/resource/Northern_Parula"
"84675086_0_6386416780680710863","0","272","http://dbpedia.org/resource/Painted_Bunting"
"84675086_0_6386416780680710863","0","153","http://dbpedia.org/resource/Western_bluebird"
"84675086_0_6386416780680710863","0","79","http://dbpedia.org/resource/Yellow-bellied_Sapsucker"
"84675086_0_6386416780680710863","0","130","http://dbpedia.org/resource/American_Cliff_Swallow"
"84675086_0_6386416780680710863","0","150","http://dbpedia.org/resource/Common_Starling"
"84675086_0_6386416780680710863","0","119","http://dbpedia.org/resource/Boreal_Chickadee"
"84675086_0_6386416780680710863","0","138","http://dbpedia.org/resource/Bewick's_Wren"
"84675086_0_6386416780680710863","0","15","http://dbpedia.org/resource/Cattle_Egret"
"84675086_0_6386416780680710863","0","24","http://dbpedia.org/resource/Broad-winged_Hawk"
"84675086_0_6386416780680710863","0","146","http://dbpedia.org/resource/Northern_Mockingbird"
"84675086_0_6386416780680710863","0","180","http://dbpedia.org/resource/Tennessee_Warbler"
"84675086_0_6386416780680710863","0","263","http://dbpedia.org/resource/Western_Tanager"
"84675086_0_6386416780680710863","0","189","http://dbpedia.org/resource/Blackburnian_Warbler"
"84675086_0_6386416780680710863","0","75","http://dbpedia.org/resource/Acorn_Woodpecker"
"84675086_0_6386416780680710863","0","168","http://dbpedia.org/resource/American_Goldfinch"
"84675086_0_6386416780680710863","0","5","http://dbpedia.org/resource/Wild_Turkey"
"84675086_0_6386416780680710863","0","193","http://dbpedia.org/resource/Yellow-rumped_Warbler"
"84675086_0_6386416780680710863","0","249","http://dbpedia.org/resource/Clay-colored_Sparrow"
"84675086_0_6386416780680710863","0","84","http://dbpedia.org/resource/Black-backed_Woodpecker"
"84675086_0_6386416780680710863","0","256","http://dbpedia.org/resource/Eastern_Towhee"
"84675086_0_6386416780680710863","0","104","http://dbpedia.org/resource/White-eyed_Vireo"
"84675086_0_6386416780680710863","0","114","http://dbpedia.org/resource/Bohemian_Waxwing"
"84675086_0_6386416780680710863","0","204","http://dbpedia.org/resource/Worm-eating_Warbler"
"84675086_0_6386416780680710863","0","171","http://dbpedia.org/resource/Purple_Finch"
"84675086_0_6386416780680710863","0","176","http://dbpedia.org/resource/Two-barred_Crossbill"
"84675086_0_6386416780680710863","0","51","http://dbpedia.org/resource/Great_Horned_Owl"
"84675086_0_6386416780680710863","0","173","http://dbpedia.org/resource/House_Finch"
"84675086_0_6386416780680710863","0","141","http://dbpedia.org/resource/House_Wren"
"84675086_0_6386416780680710863","0","47","http://dbpedia.org/resource/Black-billed_Cuckoo"
"84675086_0_6386416780680710863","0","143","http://dbpedia.org/resource/White-breasted_Nuthatch"
"84675086_0_6386416780680710863","0","269","http://dbpedia.org/resource/Blue_Grosbeak"
"84675086_0_6386416780680710863","0","121","http://dbpedia.org/resource/Oak_Titmouse"
"84675086_0_6386416780680710863","0","98","http://dbpedia.org/resource/Western_Kingbird"
"84675086_0_6386416780680710863","0","164","http://dbpedia.org/resource/Scaly-breasted_Munia"
"84675086_0_6386416780680710863","0","235","http://dbpedia.org/resource/Harris's_Sparrow"
"84675086_0_6386416780680710863","0","71","http://dbpedia.org/resource/Allen's_Hummingbird"
"84675086_0_6386416780680710863","0","241","http://dbpedia.org/resource/Savannah_Sparrow"
"84675086_0_6386416780680710863","0","82","http://dbpedia.org/resource/Downy_Woodpecker"
"84675086_0_6386416780680710863","0","192","http://dbpedia.org/resource/Black-throated_Blue_Warbler"
"84675086_0_6386416780680710863","0","85","http://dbpedia.org/resource/Northern_Flicker"
"84675086_0_6386416780680710863","0","16","http://dbpedia.org/resource/Turkey_Vulture"
"84675086_0_6386416780680710863","0","74","http://dbpedia.org/resource/Red-headed_Woodpecker"
"84675086_0_6386416780680710863","0","257","http://dbpedia.org/resource/Canyon_Towhee"
"84675086_0_6386416780680710863","0","212","http://dbpedia.org/resource/Common_Yellowthroat"
"84675086_0_6386416780680710863","0","134","http://dbpedia.org/resource/Golden-crowned_Kinglet"
"84675086_0_6386416780680710863","0","206","http://dbpedia.org/resource/Northern_Waterthrush"
"84675086_0_6386416780680710863","0","42","http://dbpedia.org/resource/White-winged_Dove"
"84675086_0_6386416780680710863","0","21","http://dbpedia.org/resource/Cooper's_Hawk"
"84675086_0_6386416780680710863","0","92","http://dbpedia.org/resource/Acadian_Flycatcher"
"84675086_0_6386416780680710863","0","208","http://dbpedia.org/resource/Kentucky_Warbler"
"84675086_0_6386416780680710863","0","271","http://dbpedia.org/resource/Lazuli_Bunting"
"84675086_0_6386416780680710863","0","115","http://dbpedia.org/resource/Cedar_Waxwing"
"84675086_0_6386416780680710863","0","240","http://dbpedia.org/resource/Yellow-eyed_Junco"
"84675086_0_6386416780680710863","0","162","http://dbpedia.org/resource/American_Robin"
"84675086_0_6386416780680710863","0","220","http://dbpedia.org/resource/Bullock's_Oriole"
"84675086_0_6386416780680710863","0","270","http://dbpedia.org/resource/Indigo_Bunting"
"84675086_0_6386416780680710863","0","39","http://dbpedia.org/resource/Spotted_Dove"
"84675086_0_6386416780680710863","0","10","http://dbpedia.org/resource/Wedge-tailed_Shearwater"
"84675086_0_6386416780680710863","0","233","http://dbpedia.org/resource/Lincoln's_Sparrow"
"84675086_0_6386416780680710863","0","2","http://dbpedia.org/resource/California_Quail"
"84675086_0_6386416780680710863","0","205","http://dbpedia.org/resource/Ovenbird"
"84675086_0_6386416780680710863","0","72","http://dbpedia.org/resource/Calliope_Hummingbird"
"84675086_0_6386416780680710863","0","49","http://dbpedia.org/resource/Eastern_Screech_Owl"
"84675086_0_6386416780680710863","0","40","http://dbpedia.org/resource/Barred_Dove"
"84675086_0_6386416780680710863","0","227","http://dbpedia.org/resource/Great-tailed_Grackle"
"84675086_0_6386416780680710863","0","181","http://dbpedia.org/resource/Orange-crowned_Warbler"
"84675086_0_6386416780680710863","0","145","http://dbpedia.org/resource/Gray_Catbird"
"84675086_0_6386416780680710863","0","64","http://dbpedia.org/resource/Buff-bellied_Hummingbird"
"84675086_0_6386416780680710863","0","132","http://dbpedia.org/resource/American_Bushtit"
"84675086_0_6386416780680710863","0","265","http://dbpedia.org/resource/Rose-breasted_Grosbeak"
"84675086_0_6386416780680710863","0","61","http://dbpedia.org/resource/Eastern_Whip-poor-will"
"84675086_0_6386416780680710863","0","103","http://dbpedia.org/resource/Great_Grey_Shrike"
"84675086_0_6386416780680710863","0","106","http://dbpedia.org/resource/Blue-headed_Vireo"
"84675086_0_6386416780680710863","0","32","http://dbpedia.org/resource/American_Woodcock"
"84675086_0_6386416780680710863","0","268","http://dbpedia.org/resource/Pyrrhuloxia"
"84675086_0_6386416780680710863","0","29","http://dbpedia.org/resource/Sora_(bird)"
"84675086_0_6386416780680710863","0","161","http://dbpedia.org/resource/Wood_thrush"
"84675086_0_6386416780680710863","0","215","http://dbpedia.org/resource/Canada_Warbler"
"8468806_0_4382447409703007384","1","12","http://dbpedia.org/resource/Lake_Winnipeg"
"8468806_0_4382447409703007384","1","101","http://dbpedia.org/resource/Lake_Topozero"
"8468806_0_4382447409703007384","1","5","http://dbpedia.org/resource/Lake_Michigan"
"8468806_0_4382447409703007384","1","64","http://dbpedia.org/resource/Saimaa"
"8468806_0_4382447409703007384","1","102","http://dbpedia.org/resource/Lake_Inari"
"8468806_0_4382447409703007384","1","31","http://dbpedia.org/resource/Nettilling_Lake"
"8468806_0_4382447409703007384","1","55","http://dbpedia.org/resource/Yathkyed_Lake"
"8468806_0_4382447409703007384","1","22","http://dbpedia.org/resource/Lake_Turkana"
"8468806_0_4382447409703007384","1","76","http://dbpedia.org/resource/Clearwater_Lakes"
"8468806_0_4382447409703007384","1","14","http://dbpedia.org/resource/Lake_Balkhash"
"8468806_0_4382447409703007384","1","70","http://dbpedia.org/resource/Lake_Tengiz"
"8468806_0_4382447409703007384","1","58","http://dbpedia.org/resource/Hongze_Lake"
"8468806_0_4382447409703007384","1","27","http://dbpedia.org/resource/V%C3%A4nern"
"8468806_0_4382447409703007384","1","57","http://dbpedia.org/resource/Lake_Mistassini"
"8468806_0_4382447409703007384","1","108","http://dbpedia.org/resource/Granville_Lake,_Manitoba"
"8468806_0_4382447409703007384","1","100","http://dbpedia.org/resource/Lake_Chapala"
"8468806_0_4382447409703007384","1","53","http://dbpedia.org/resource/Lake_Tai"
"8468806_0_4382447409703007384","1","69","http://dbpedia.org/resource/Lake_Tuz"
"8468806_0_4382447409703007384","1","24","http://dbpedia.org/resource/Issyk_Kul"
"8468806_0_4382447409703007384","1","20","http://dbpedia.org/resource/Lake_Nicaragua"
"8468806_0_4382447409703007384","1","62","http://dbpedia.org/resource/Lake_Tengiz"
"8468806_0_4382447409703007384","1","86","http://dbpedia.org/resource/Lesser_Slave_Lake"
"8468806_0_4382447409703007384","1","82","http://dbpedia.org/resource/Lake_Minto"
"8468806_0_4382447409703007384","1","56","http://dbpedia.org/resource/Namtso"
"8468806_0_4382447409703007384","1","42","http://dbpedia.org/resource/Amadjuak_Lake"
"8468806_0_4382447409703007384","1","18","http://dbpedia.org/resource/Lake_Onega"
"8468806_0_4382447409703007384","1","94","http://dbpedia.org/resource/Lake_St._Clair"
"8468806_0_4382447409703007384","1","47","http://dbpedia.org/resource/Kh%C3%B6vsg%C3%B6l_Nuur"
"8468806_0_4382447409703007384","1","19","http://dbpedia.org/resource/Lake_Titicaca"
"8468806_0_4382447409703007384","1","13","http://dbpedia.org/resource/Lake_Ontario"
"8468806_0_4382447409703007384","1","25","http://dbpedia.org/resource/Lake_Urmia"
"8468806_0_4382447409703007384","1","85","http://dbpedia.org/resource/Lac_La_Martre"
"8468806_0_4382447409703007384","1","54","http://dbpedia.org/resource/Southern_Indian_Lake"
"8468806_0_4382447409703007384","1","79","http://dbpedia.org/resource/Cedar_Lake_(Manitoba)"
"8468806_0_4382447409703007384","1","92","http://dbpedia.org/resource/Lake_Champlain"
"8468806_0_4382447409703007384","1","1","http://dbpedia.org/resource/Caspian_Sea"
"8468806_0_4382447409703007384","1","63","http://dbpedia.org/resource/Khar-Us_Lake"
"8468806_0_4382447409703007384","1","11","http://dbpedia.org/resource/Lake_Erie"
"8468806_0_4382447409703007384","1","17","http://dbpedia.org/resource/Lake_Vostok"
"8468806_0_4382447409703007384","1","8","http://dbpedia.org/resource/Great_Bear_Lake"
"8468806_0_4382447409703007384","1","48","http://dbpedia.org/resource/Poop%C3%B3_Lake"
"8468806_0_4382447409703007384","1","38","http://dbpedia.org/resource/Lake_Van"
"8468806_0_4382447409703007384","1","40","http://dbpedia.org/resource/Lake_Peipus"
"8468806_0_4382447409703007384","1","7","http://dbpedia.org/resource/Lake_Baikal"
"8468806_0_4382447409703007384","1","43","http://dbpedia.org/resource/Aydar_Lake"
"8468806_0_4382447409703007384","1","41","http://dbpedia.org/resource/Uvs_Lake"
"8468806_0_4382447409703007384","1","66","http://dbpedia.org/resource/Lake_Chany"
"8468806_0_4382447409703007384","1","15","http://dbpedia.org/resource/Lake_Ladoga"
"8468806_0_4382447409703007384","1","107","http://dbpedia.org/resource/Lake_Bienville"
"8468806_0_4382447409703007384","1","10","http://dbpedia.org/resource/Great_Slave_Lake"
"8468806_0_4382447409703007384","1","68","http://dbpedia.org/resource/Lake_Pontchartrain"
"8468806_0_4382447409703007384","1","46","http://dbpedia.org/resource/Iliamna_Lake"
"8468806_0_4382447409703007384","1","60","http://dbpedia.org/resource/Lake_Okeechobee"
"8468806_0_4382447409703007384","1","35","http://dbpedia.org/resource/Lake_Khanka"
"8468806_0_4382447409703007384","1","29","http://dbpedia.org/resource/Lake_Albert_(Africa)"
"8468806_0_4382447409703007384","1","71","http://dbpedia.org/resource/Argentino_Lake"
"8468806_0_4382447409703007384","1","51","http://dbpedia.org/resource/Wollaston_Lake"
"8468806_0_4382447409703007384","1","6","http://dbpedia.org/resource/Lake_Tanganyika"
"8468806_0_4382447409703007384","1","26","http://dbpedia.org/resource/Qinghai_Lake"
"8468806_0_4382447409703007384","1","39","http://dbpedia.org/resource/Lake_Tana"
"8468806_0_4382447409703007384","1","83","http://dbpedia.org/resource/Aberdeen_Lake_(Nunavut)"
"8468806_0_4382447409703007384","1","2","http://dbpedia.org/resource/Lake_Superior"
"8468806_0_4382447409703007384","1","93","http://dbpedia.org/resource/Lake_Beloye_(Vologda_Oblast)"
"8468806_0_4382447409703007384","1","98","http://dbpedia.org/resource/Lake_P%C3%A4ij%C3%A4nne"
"8468806_0_4382447409703007384","1","74","http://dbpedia.org/resource/Island_Lake,_Manitoba"
"8468806_0_4382447409703007384","1","9","http://dbpedia.org/resource/Lake_Malawi"
"8468806_0_4382447409703007384","1","78","http://dbpedia.org/resource/Moose_Lake_(British_Columbia)"
"8468806_0_4382447409703007384","1","50","http://dbpedia.org/resource/Lake_Edward"
"8468806_0_4382447409703007384","1","49","http://dbpedia.org/resource/Garry_Lake"
"8468806_0_4382447409703007384","1","61","http://dbpedia.org/resource/General_Carrera_Lake"
"8468806_0_4382447409703007384","1","97","http://dbpedia.org/resource/Kasba_Lake"
"8468806_0_4382447409703007384","1","59","http://dbpedia.org/resource/V%C3%A4ttern"
"8468806_0_4382447409703007384","1","110","http://dbpedia.org/resource/Lake_Saint-Jean"
"8468806_0_4382447409703007384","1","87","http://dbpedia.org/resource/Lac_la_Ronge"
"8468806_0_4382447409703007384","1","65","http://dbpedia.org/resource/Lake_Manzala"
"8468806_0_4382447409703007384","1","88","http://dbpedia.org/resource/Cree_Lake"
"8468806_0_4382447409703007384","1","106","http://dbpedia.org/resource/Ebi_Lake"
"8468806_0_4382447409703007384","1","89","http://dbpedia.org/resource/Lake_Abaya"
"8468806_0_4382447409703007384","1","91","http://dbpedia.org/resource/M%C3%A4laren"
"8468806_0_4382447409703007384","1","36","http://dbpedia.org/resource/Lake_of_the_Woods"
"8468806_0_4382447409703007384","1","16","http://dbpedia.org/resource/Aral_Sea"
"8468806_0_4382447409703007384","1","96","http://dbpedia.org/resource/Napaktulik_Lake"
"8468806_0_4382447409703007384","1","99","http://dbpedia.org/resource/MacKay_Lake_(Northwest_Territories)"
"8468806_0_4382447409703007384","1","81","http://dbpedia.org/resource/Lake_Toba"
"8468806_0_4382447409703007384","1","75","http://dbpedia.org/resource/Lac_Seul"
"8468806_0_4382447409703007384","1","52","http://dbpedia.org/resource/Nueltin_Lake"
"8468806_0_4382447409703007384","1","33","http://dbpedia.org/resource/Lake_Manitoba"
"8468806_0_4382447409703007384","1","44","http://dbpedia.org/resource/Lake_Kivu"
"8468806_0_4382447409703007384","1","4","http://dbpedia.org/resource/Lake_Huron"
"8468806_0_4382447409703007384","1","37","http://dbpedia.org/resource/Dubawnt_Lake"
"8468806_0_4382447409703007384","1","3","http://dbpedia.org/resource/Lake_Victoria"
"8468806_0_4382447409703007384","1","72","http://dbpedia.org/resource/Baker_Lake_(Nunavut)"
"8468806_0_4382447409703007384","1","109","http://dbpedia.org/resource/O'Higgins/San_Mart%C3%ADn_Lake"
"8468806_0_4382447409703007384","1","34","http://dbpedia.org/resource/Lake_Taymyr"
"8468806_0_4382447409703007384","1","30","http://dbpedia.org/resource/Lake_Mweru"
"8468806_0_4382447409703007384","1","32","http://dbpedia.org/resource/Lake_Nipigon"
"8468806_0_4382447409703007384","1","23","http://dbpedia.org/resource/Reindeer_Lake"
"8468806_0_4382447409703007384","1","105","http://dbpedia.org/resource/Lake_Managua"
"8468806_0_4382447409703007384","1","45","http://dbpedia.org/resource/Lake_Alakol"
"8468806_0_4382447409703007384","1","73","http://dbpedia.org/resource/Lake_Claire_(Alberta)"
"8468806_0_4382447409703007384","1","28","http://dbpedia.org/resource/Lake_Winnipegosis"
"8468806_0_4382447409703007384","1","21","http://dbpedia.org/resource/Lake_Athabasca"
"86297395_0_6919201319699354263","0","3","http://dbpedia.org/resource/Angola"
"86297395_0_6919201319699354263","0","15","http://dbpedia.org/resource/Burma"
"86297395_0_6919201319699354263","0","30","http://dbpedia.org/resource/Israel"
"86297395_0_6919201319699354263","0","46","http://dbpedia.org/resource/New_Zealand"
"86297395_0_6919201319699354263","0","40","http://dbpedia.org/resource/Republic_of_Macedonia"
"86297395_0_6919201319699354263","0","5","http://dbpedia.org/resource/Australia"
"86297395_0_6919201319699354263","0","25","http://dbpedia.org/resource/Greece"
"86297395_0_6919201319699354263","0","56","http://dbpedia.org/resource/Spain"
"86297395_0_6919201319699354263","0","48","http://dbpedia.org/resource/Romania"
"86297395_0_6919201319699354263","0","22","http://dbpedia.org/resource/France"
"86297395_0_6919201319699354263","0","66","http://dbpedia.org/resource/United_States"
"86297395_0_6919201319699354263","0","7","http://dbpedia.org/resource/The_Bahamas"
"86297395_0_6919201319699354263","0","17","http://dbpedia.org/resource/Croatia"
"86297395_0_6919201319699354263","0","13","http://dbpedia.org/resource/Bosnia_and_Herzegovina"
"86297395_0_6919201319699354263","0","31","http://dbpedia.org/resource/Jamaica"
"86297395_0_6919201319699354263","0","18","http://dbpedia.org/resource/Cuba"
"86297395_0_6919201319699354263","0","65","http://dbpedia.org/resource/United_Kingdom"
"86297395_0_6919201319699354263","0","8","http://dbpedia.org/resource/Bangladesh"
"86297395_0_6919201319699354263","0","16","http://dbpedia.org/resource/China"
"86297395_0_6919201319699354263","0","32","http://dbpedia.org/resource/Japan"
"86297395_0_6919201319699354263","0","4","http://dbpedia.org/resource/Argentina"
"86297395_0_6919201319699354263","0","19","http://dbpedia.org/resource/Djibouti"
"86297395_0_6919201319699354263","0","59","http://dbpedia.org/resource/Switzerland"
"86297395_0_6919201319699354263","0","52","http://dbpedia.org/resource/Seychelles"
"86297395_0_6919201319699354263","0","62","http://dbpedia.org/resource/Tonga"
"86297395_0_6919201319699354263","0","12","http://dbpedia.org/resource/Bolivia"
"86297395_0_6919201319699354263","0","38","http://dbpedia.org/resource/Libya"
"86297395_0_6919201319699354263","0","21","http://dbpedia.org/resource/Finland"
"86297395_0_6919201319699354263","0","6","http://dbpedia.org/resource/Austria"
"86297395_0_6919201319699354263","0","47","http://dbpedia.org/resource/Qatar"
"86297395_0_6919201319699354263","0","26","http://dbpedia.org/resource/Grenada"
"86297395_0_6919201319699354263","0","57","http://dbpedia.org/resource/Syria"
"86297395_0_6919201319699354263","0","23","http://dbpedia.org/resource/The_Gambia"
"86297395_0_6919201319699354263","0","51","http://dbpedia.org/resource/Saudi_Arabia"
"86297395_0_6919201319699354263","0","24","http://dbpedia.org/resource/Germany"
"86297395_0_6919201319699354263","0","42","http://dbpedia.org/resource/Maldives"
"86297395_0_6919201319699354263","0","9","http://dbpedia.org/resource/Belgium"
"86297395_0_6919201319699354263","0","45","http://dbpedia.org/resource/Netherlands"
"86297395_0_6919201319699354263","0","43","http://dbpedia.org/resource/Malta"
"86297395_0_6919201319699354263","0","20","http://dbpedia.org/resource/El_Salvador"
"86297395_0_6919201319699354263","0","14","http://dbpedia.org/resource/Brazil"
"86297395_0_6919201319699354263","0","64","http://dbpedia.org/resource/Turkey"
"86297395_0_6919201319699354263","0","28","http://dbpedia.org/resource/Iran"
"86297395_0_6919201319699354263","0","34","http://dbpedia.org/resource/North_Korea"
"86297395_0_6919201319699354263","0","61","http://dbpedia.org/resource/Thailand"
"86297395_0_6919201319699354263","0","50","http://dbpedia.org/resource/Rwanda"
"86297395_0_6919201319699354263","0","11","http://dbpedia.org/resource/Bhutan"
"86297395_0_6919201319699354263","0","10","http://dbpedia.org/resource/Belize"
"86297395_0_6919201319699354263","0","29","http://dbpedia.org/resource/India"
"86297395_0_6919201319699354263","0","63","http://dbpedia.org/resource/Trinidad_and_Tobago"
"86297395_0_6919201319699354263","0","1","http://dbpedia.org/resource/Albania"
"86297395_0_6919201319699354263","0","37","http://dbpedia.org/resource/Lebanon"
"86297395_0_6919201319699354263","0","44","http://dbpedia.org/resource/Moldova"
"86297395_0_6919201319699354263","0","55","http://dbpedia.org/resource/South_Africa"
"86297395_0_6919201319699354263","0","2","http://dbpedia.org/resource/Algeria"
"86297395_0_6919201319699354263","0","41","http://dbpedia.org/resource/Malaysia"
"86297395_0_6919201319699354263","0","54","http://dbpedia.org/resource/Slovenia"
"86297395_0_6919201319699354263","0","49","http://dbpedia.org/resource/Russia"
"86297395_0_6919201319699354263","0","33","http://dbpedia.org/resource/Jordan"
"86297395_0_6919201319699354263","0","58","http://dbpedia.org/resource/Swaziland"
"86297395_0_6919201319699354263","0","27","http://dbpedia.org/resource/Hungary"
"86297395_0_6919201319699354263","0","39","http://dbpedia.org/resource/Luxembourg"
"86297395_0_6919201319699354263","0","35","http://dbpedia.org/resource/South_Korea"
"86297395_0_6919201319699354263","0","60","http://dbpedia.org/resource/Taiwan"
"86297395_0_6919201319699354263","0","53","http://dbpedia.org/resource/Singapore"
"86297395_0_6919201319699354263","0","36","http://dbpedia.org/resource/Kuwait"
"86627271_6_2239821927452848323","0","20","http://dbpedia.org/resource/Henik_Lake"
"86627271_6_2239821927452848323","0","15","http://dbpedia.org/resource/Ferguson_Lake_(Kivalliq_Region)"
"86627271_6_2239821927452848323","0","1","http://dbpedia.org/resource/Nettilling_Lake"
"86627271_6_2239821927452848323","0","10","http://dbpedia.org/resource/Contwoyto_Lake"
"86627271_6_2239821927452848323","0","6","http://dbpedia.org/resource/Yathkyed_Lake"
"86627271_6_2239821927452848323","0","18","http://dbpedia.org/resource/Lake_Hazen"
"86627271_6_2239821927452848323","0","8","http://dbpedia.org/resource/Napaktulik_Lake"
"86627271_6_2239821927452848323","0","26","http://dbpedia.org/resource/Bluenose_Lake"
"86627271_6_2239821927452848323","0","21","http://dbpedia.org/resource/Angikuni_Lake"
"86627271_6_2239821927452848323","0","17","http://dbpedia.org/resource/Qamanirjuaq_Lake"
"86627271_6_2239821927452848323","0","5","http://dbpedia.org/resource/Baker_Lake_(Nunavut)"
"86627271_6_2239821927452848323","0","11","http://dbpedia.org/resource/Ennadai_Lake"
"86627271_6_2239821927452848323","0","7","http://dbpedia.org/resource/Aberdeen_Lake_(Nunavut)"
"86627271_6_2239821927452848323","0","3","http://dbpedia.org/resource/Amadjuak_Lake"
"86627271_6_2239821927452848323","0","14","http://dbpedia.org/resource/Kaminak_Lake"
"86627271_6_2239821927452848323","0","22","http://dbpedia.org/resource/Hawkin_Hall_Lake"
"86627271_6_2239821927452848323","0","2","http://dbpedia.org/resource/Dubawnt_Lake"
"86627271_6_2239821927452848323","0","9","http://dbpedia.org/resource/Garry_Lake"
