table,col_id,row_id
90196673_0_5458330029110291950,0,75
36102169_0_7739454799295072814,2,78
50270082_0_444360818941411589,1,31
53822652_0_5767892317858575530,1,144
22864497_0_8632623712684511496,0,337
58891288_0_1117541047012405958,1,10
13719111_1_5719401842463579519,0,161
28086084_0_3127660530989916727,0,103
9834884_0_3871985887467090123,1,48
26310680_0_5150772059999313798,1,182
26310680_0_5150772059999313798,1,81
35188621_0_6058553107571275232,1,80
41480166_0_6681239260286218499,0,18
53822652_0_5767892317858575530,1,286
9475172_1_1023126399856690702,1,75
53822652_0_5767892317858575530,1,133
14067031_0_559833072073397908,0,51
26310680_0_5150772059999313798,1,121
46671561_0_6122315295162029872,0,116
8468806_0_4382447409703007384,1,1
69537082_0_7789694313271016902,1,100
84548468_0_5955155464119382182,1,56
99070098_0_2074872741302696997,1,66
24036779_0_5608105867560183058,0,75
66009064_0_9148652238372261251,0,4
90196673_0_5458330029110291950,0,350
50270082_0_444360818941411589,1,70
13719111_1_5719401842463579519,0,342
50270082_0_444360818941411589,1,134
38428277_0_1311643810102462607,1,74
77694908_0_6083291340991074532,1,50
13719111_1_5719401842463579519,0,491
50245608_0_871275842592178099,0,40
69537082_0_7789694313271016902,1,74
69537082_0_7789694313271016902,1,179
9475172_1_1023126399856690702,1,82
63450419_0_8012592961815711786,1,180
54719588_0_8417197176086756912,3,94
80588006_0_6965325215443683359,1,16
52299421_0_4473286348258170200,1,77
53822652_0_5767892317858575530,1,152
14380604_4_3329235705746762392,1,14
13719111_1_5719401842463579519,0,174
39107734_2_2329160387535788734,1,2
53822652_0_5767892317858575530,1,232
36102169_0_7739454799295072814,2,352
26310680_0_5150772059999313798,1,45
88523363_0_8180214313099580515,0,284
88523363_0_8180214313099580515,0,567
84548468_0_5955155464119382182,1,59
16767252_0_2409448375013995751,1,65
9834884_0_3871985887467090123,1,312
24036779_0_5608105867560183058,0,14
84575189_0_6365692015941409487,2,15
39107734_2_2329160387535788734,1,13
22864497_0_8632623712684511496,0,192
9475172_1_1023126399856690702,1,80
90196673_0_5458330029110291950,0,311
38428277_0_1311643810102462607,1,40
66009064_0_9148652238372261251,0,104
38428277_0_1311643810102462607,1,19
66009064_0_9148652238372261251,0,110
66009064_0_9148652238372261251,0,177
13719111_1_5719401842463579519,0,293
37856682_0_6818907050314633217,0,28
88523363_0_8180214313099580515,0,76
37856682_0_6818907050314633217,0,173
9475172_1_1023126399856690702,1,14
20135078_0_7570343137119682530,1,51
21245481_0_8730460088443117515,1,203
13719111_1_5719401842463579519,0,300
35188621_0_6058553107571275232,1,33
88523363_0_8180214313099580515,0,274
13719111_1_5719401842463579519,0,250
37856682_0_6818907050314633217,0,137
36102169_0_7739454799295072814,2,233
36102169_0_7739454799295072814,2,324
22864497_0_8632623712684511496,0,24
43237185_1_3636357855502246981,0,20
29414811_6_8221428333921653560,1,11
41480166_0_6681239260286218499,0,44
26310680_0_5150772059999313798,1,18
36102169_0_7739454799295072814,2,342
91959037_0_7907661684242014480,1,160
24036779_0_5608105867560183058,0,34
13719111_1_5719401842463579519,0,215
91959037_0_7907661684242014480,1,187
69881946_0_1105130426898457358,1,57
35188621_0_6058553107571275232,1,74
25404227_0_2240631045609013057,1,63
28086084_0_3127660530989916727,0,187
39759273_0_1427898308030295194,1,51
9475172_1_1023126399856690702,1,136
50245608_0_871275842592178099,0,176
9834884_0_3871985887467090123,1,69
22864497_0_8632623712684511496,0,283
53822652_0_5767892317858575530,1,91
50270082_0_444360818941411589,1,8
84575189_0_6365692015941409487,2,78
21362676_0_6854186738074119688,1,73
84575189_0_6365692015941409487,2,33
39650055_5_7135804139753401681,1,93
53822652_0_5767892317858575530,1,216
36102169_0_7739454799295072814,2,101
38428277_0_1311643810102462607,1,58
88523363_0_8180214313099580515,0,316
52299421_0_4473286348258170200,1,64
54719588_0_8417197176086756912,3,180
63450419_0_8012592961815711786,1,124
50270082_0_444360818941411589,1,99
46671561_0_6122315295162029872,0,29
53822652_0_5767892317858575530,1,262
39759273_0_1427898308030295194,1,1
36102169_0_7739454799295072814,2,60
90196673_0_5458330029110291950,0,286
9834884_0_3871985887467090123,1,32
58891288_0_1117541047012405958,1,87
52299421_0_4473286348258170200,1,59
13719111_1_5719401842463579519,0,260
13719111_1_5719401842463579519,0,50
28086084_0_3127660530989916727,0,204
63450419_0_8012592961815711786,1,50
26310680_0_5150772059999313798,1,226
88523363_0_8180214313099580515,0,553
54719588_0_8417197176086756912,3,49
28086084_0_3127660530989916727,0,25
80588006_0_6965325215443683359,1,18
41480166_0_6681239260286218499,0,105
91959037_0_7907661684242014480,1,276
41480166_0_6681239260286218499,0,203
36102169_0_7739454799295072814,2,149
63450419_0_8012592961815711786,1,140
26310680_0_5150772059999313798,1,163
36102169_0_7739454799295072814,2,32
20135078_0_7570343137119682530,1,55
53989675_0_8697482470743954630,0,19
16767252_0_2409448375013995751,1,40
13719111_1_5719401842463579519,0,273
99070098_0_2074872741302696997,1,172
13719111_1_5719401842463579519,0,341
69537082_0_7789694313271016902,1,152
66009064_0_9148652238372261251,0,198
50245608_0_871275842592178099,0,170
13719111_1_5719401842463579519,0,367
58891288_0_1117541047012405958,1,93
39173938_0_7916056990138658530,1,78
63450419_0_8012592961815711786,1,85
37856682_0_6818907050314633217,0,180
91959037_0_7907661684242014480,1,313
90196673_0_5458330029110291950,0,151
40534006_0_4617468856744635526,1,30
53989675_0_8697482470743954630,0,5
45073662_0_3179937335063201739,1,4
91959037_0_7907661684242014480,1,74
37856682_0_6818907050314633217,0,197
99070098_0_2074872741302696997,1,50
33401079_0_9127583903019856402,0,26
9834884_0_3871985887467090123,1,301
66009064_0_9148652238372261251,0,71
37856682_0_6818907050314633217,0,96
63450419_0_8012592961815711786,1,58
21362676_0_6854186738074119688,1,99
46671561_0_6122315295162029872,0,54
8468806_0_4382447409703007384,1,85
77694908_0_6083291340991074532,1,9
84548468_0_5955155464119382182,1,21
36102169_0_7739454799295072814,2,294
54719588_0_8417197176086756912,3,165
66009064_0_9148652238372261251,0,62
22864497_0_8632623712684511496,0,10
13719111_1_5719401842463579519,0,379
91959037_0_7907661684242014480,1,121
36102169_0_7739454799295072814,2,63
54719588_0_8417197176086756912,3,239
13719111_1_5719401842463579519,0,431
37856682_0_6818907050314633217,0,139
37856682_0_6818907050314633217,0,31
16767252_0_2409448375013995751,1,5
53822652_0_5767892317858575530,1,241
53822652_0_5767892317858575530,1,323
37856682_0_6818907050314633217,0,37
63450419_0_8012592961815711786,1,25
11833461_1_3811022039809817402,0,54
91959037_0_7907661684242014480,1,289
91959037_0_7907661684242014480,1,31
91959037_0_7907661684242014480,1,364
88523363_0_8180214313099580515,0,448
84575189_0_6365692015941409487,2,23
77694908_0_6083291340991074532,1,33
9834884_0_3871985887467090123,1,270
10579449_0_1681126353774891032,1,20
53822652_0_5767892317858575530,1,90
36102169_0_7739454799295072814,2,55
13719111_1_5719401842463579519,0,333
21245481_0_8730460088443117515,1,139
77694908_0_6083291340991074532,1,67
90196673_0_5458330029110291950,0,27
26310680_0_5150772059999313798,1,116
35188621_0_6058553107571275232,1,94
37856682_0_6818907050314633217,0,53
22864497_0_8632623712684511496,0,230
63450419_0_8012592961815711786,1,147
36102169_0_7739454799295072814,2,68
45073662_0_3179937335063201739,1,9
90196673_0_5458330029110291950,0,184
54719588_0_8417197176086756912,3,80
69537082_0_7789694313271016902,1,82
8468806_0_4382447409703007384,1,87
28086084_0_3127660530989916727,0,111
36102169_0_7739454799295072814,2,338
66009064_0_9148652238372261251,0,60
99070098_0_2074872741302696997,1,195
9475172_1_1023126399856690702,1,146
22864497_0_8632623712684511496,0,323
9834884_0_3871985887467090123,1,91
88523363_0_8180214313099580515,0,297
63450419_0_8012592961815711786,1,81
53822652_0_5767892317858575530,1,161
54719588_0_8417197176086756912,3,106
13719111_1_5719401842463579519,0,66
24036779_0_5608105867560183058,0,33
77694908_0_6083291340991074532,1,100
8468806_0_4382447409703007384,1,46
28086084_0_3127660530989916727,0,93
99070098_0_2074872741302696997,1,126
53822652_0_5767892317858575530,1,335
88523363_0_8180214313099580515,0,231
77694908_0_6083291340991074532,1,73
77694908_0_6083291340991074532,1,84
63450419_0_8012592961815711786,1,89
29414811_6_8221428333921653560,1,6
84548468_0_5955155464119382182,1,60
28086084_0_3127660530989916727,0,24
9834884_0_3871985887467090123,1,30
22864497_0_8632623712684511496,0,126
66009064_0_9148652238372261251,0,111
88523363_0_8180214313099580515,0,311
53822652_0_5767892317858575530,1,301
63450419_0_8012592961815711786,1,190
37856682_0_6818907050314633217,0,191
99070098_0_2074872741302696997,1,206
9834884_0_3871985887467090123,1,141
39173938_0_7916056990138658530,1,33
53822652_0_5767892317858575530,1,76
40534006_0_4617468856744635526,1,15
26310680_0_5150772059999313798,1,204
91959037_0_7907661684242014480,1,320
99070098_0_2074872741302696997,1,159
39759273_0_1427898308030295194,1,13
41480166_0_6681239260286218499,0,28
50270082_0_444360818941411589,1,108
39173938_0_7916056990138658530,1,41
13719111_1_5719401842463579519,0,170
46671561_0_6122315295162029872,0,184
88523363_0_8180214313099580515,0,529
25404227_0_2240631045609013057,1,43
28086084_0_3127660530989916727,0,108
13719111_1_5719401842463579519,0,248
88523363_0_8180214313099580515,0,480
16767252_0_2409448375013995751,1,44
28086084_0_3127660530989916727,0,206
38428277_0_1311643810102462607,1,9
22864497_0_8632623712684511496,0,86
9834884_0_3871985887467090123,1,296
13719111_1_5719401842463579519,0,489
22864497_0_8632623712684511496,0,135
22864497_0_8632623712684511496,0,358
9834884_0_3871985887467090123,1,101
28086084_0_3127660530989916727,0,220
46671561_0_6122315295162029872,0,81
54719588_0_8417197176086756912,3,120
90196673_0_5458330029110291950,0,249
90196673_0_5458330029110291950,0,11
33401079_0_9127583903019856402,0,64
88523363_0_8180214313099580515,0,75
13719111_1_5719401842463579519,0,427
88523363_0_8180214313099580515,0,321
91959037_0_7907661684242014480,1,52
54719588_0_8417197176086756912,3,122
37856682_0_6818907050314633217,0,188
22864497_0_8632623712684511496,0,172
37856682_0_6818907050314633217,0,255
99070098_0_2074872741302696997,1,144
91959037_0_7907661684242014480,1,15
50245608_0_871275842592178099,0,286
91959037_0_7907661684242014480,1,84
21245481_0_8730460088443117515,1,207
41480166_0_6681239260286218499,0,221
91959037_0_7907661684242014480,1,340
22864497_0_8632623712684511496,0,159
13719111_1_5719401842463579519,0,12
21245481_0_8730460088443117515,1,21
36102169_0_7739454799295072814,2,66
36102169_0_7739454799295072814,2,239
13719111_1_5719401842463579519,0,81
41480166_0_6681239260286218499,0,29
33401079_0_9127583903019856402,0,53
53822652_0_5767892317858575530,1,113
39173938_0_7916056990138658530,1,79
91959037_0_7907661684242014480,1,19
13719111_1_5719401842463579519,0,133
99070098_0_2074872741302696997,1,115
91959037_0_7907661684242014480,1,225
22864497_0_8632623712684511496,0,267
22864497_0_8632623712684511496,0,62
22864497_0_8632623712684511496,0,261
45073662_0_3179937335063201739,1,7
37856682_0_6818907050314633217,0,88
91959037_0_7907661684242014480,1,319
13719111_1_5719401842463579519,0,278
88523363_0_8180214313099580515,0,252
38428277_0_1311643810102462607,1,33
99070098_0_2074872741302696997,1,166
52299421_0_4473286348258170200,1,53
26310680_0_5150772059999313798,1,143
13719111_1_5719401842463579519,0,485
9475172_1_1023126399856690702,1,13
63450419_0_8012592961815711786,1,65
11833461_1_3811022039809817402,0,55
22864497_0_8632623712684511496,0,119
13719111_1_5719401842463579519,0,14
90196673_0_5458330029110291950,0,223
8468806_0_4382447409703007384,1,81
37856682_0_6818907050314633217,0,140
22864497_0_8632623712684511496,0,77
36102169_0_7739454799295072814,2,48
50245608_0_871275842592178099,0,231
9834884_0_3871985887467090123,1,233
39759273_0_1427898308030295194,1,60
53822652_0_5767892317858575530,1,305
53822652_0_5767892317858575530,1,173
9475172_1_1023126399856690702,1,101
63450419_0_8012592961815711786,1,191
53822652_0_5767892317858575530,1,373
77694908_0_6083291340991074532,1,48
54719588_0_8417197176086756912,3,200
90196673_0_5458330029110291950,0,24
84548468_0_5955155464119382182,1,99
54719588_0_8417197176086756912,3,225
45073662_0_3179937335063201739,1,21
50245608_0_871275842592178099,0,270
90196673_0_5458330029110291950,0,182
29414811_13_8724394428539174350,1,9
77694908_0_6083291340991074532,1,75
9567241_0_5666388268510912770,1,14
28086084_0_3127660530989916727,0,100
9834884_0_3871985887467090123,1,53
16767252_0_2409448375013995751,1,83
60319454_0_3938426910282115527,0,5
66009064_0_9148652238372261251,0,78
21245481_0_8730460088443117515,1,47
37856682_0_6818907050314633217,0,248
88523363_0_8180214313099580515,0,428
90196673_0_5458330029110291950,0,178
66009064_0_9148652238372261251,0,209
50270082_0_444360818941411589,1,66
52299421_0_4473286348258170200,1,10
13719111_1_5719401842463579519,0,223
53822652_0_5767892317858575530,1,294
53822652_0_5767892317858575530,1,293
39173938_0_7916056990138658530,1,43
90196673_0_5458330029110291950,0,294
37856682_0_6818907050314633217,0,1
91959037_0_7907661684242014480,1,110
34041816_1_4749054164534706977,1,26
24036779_0_5608105867560183058,0,42
13719111_1_5719401842463579519,0,165
22864497_0_8632623712684511496,0,321
46671561_0_6122315295162029872,0,115
28086084_0_3127660530989916727,0,18
53822652_0_5767892317858575530,1,30
39759273_0_1427898308030295194,1,66
99070098_0_2074872741302696997,1,138
84575189_0_6365692015941409487,2,32
37856682_0_6818907050314633217,0,214
35188621_0_6058553107571275232,1,3
84548468_0_5955155464119382182,1,53
26310680_0_5150772059999313798,1,172
90196673_0_5458330029110291950,0,337
11833461_1_3811022039809817402,0,28
53822652_0_5767892317858575530,1,368
9475172_1_1023126399856690702,1,178
50245608_0_871275842592178099,0,120
22864497_0_8632623712684511496,0,251
25404227_0_2240631045609013057,1,45
25404227_0_2240631045609013057,1,19
50270082_0_444360818941411589,1,138
69537082_0_7789694313271016902,1,41
36102169_0_7739454799295072814,2,89
28086084_0_3127660530989916727,0,170
13719111_1_5719401842463579519,0,228
14067031_0_559833072073397908,0,24
50270082_0_444360818941411589,1,73
36102169_0_7739454799295072814,2,257
35188621_0_6058553107571275232,1,20
34041816_1_4749054164534706977,1,11
54719588_0_8417197176086756912,3,245
14067031_0_559833072073397908,0,16
88523363_0_8180214313099580515,0,219
88523363_0_8180214313099580515,0,295
35188621_0_6058553107571275232,1,97
41480166_0_6681239260286218499,0,96
53822652_0_5767892317858575530,1,176
28086084_0_3127660530989916727,0,89
22864497_0_8632623712684511496,0,298
43237185_1_3636357855502246981,0,19
36102169_0_7739454799295072814,2,358
50270082_0_444360818941411589,1,37
54719588_0_8417197176086756912,3,216
37856682_0_6818907050314633217,0,159
84548468_0_5955155464119382182,1,46
38428277_0_1311643810102462607,1,76
53822652_0_5767892317858575530,1,398
41480166_0_6681239260286218499,0,164
39650055_5_7135804139753401681,1,51
39759273_0_1427898308030295194,1,54
37856682_0_6818907050314633217,0,68
36102169_0_7739454799295072814,2,77
39759273_0_1427898308030295194,1,89
24036779_0_5608105867560183058,0,26
34041816_1_4749054164534706977,1,25
50245608_0_871275842592178099,0,69
9475172_1_1023126399856690702,1,21
91959037_0_7907661684242014480,1,101
36102169_0_7739454799295072814,2,157
63450419_0_8012592961815711786,1,36
54719588_0_8417197176086756912,3,15
21245481_0_8730460088443117515,1,158
21362676_0_6854186738074119688,1,38
54719588_0_8417197176086756912,3,4
35188621_0_6058553107571275232,1,22
39173938_0_7916056990138658530,1,22
9475172_1_1023126399856690702,1,166
90196673_0_5458330029110291950,0,303
50245608_0_871275842592178099,0,45
63450419_0_8012592961815711786,1,55
66009064_0_9148652238372261251,0,38
69881946_0_1105130426898457358,1,82
91959037_0_7907661684242014480,1,232
54719588_0_8417197176086756912,3,68
9834884_0_3871985887467090123,1,82
37856682_0_6818907050314633217,0,57
13719111_1_5719401842463579519,0,494
22864497_0_8632623712684511496,0,301
13719111_1_5719401842463579519,0,547
53822652_0_5767892317858575530,1,425
9834884_0_3871985887467090123,1,256
37856682_0_6818907050314633217,0,247
9834884_0_3871985887467090123,1,119
21245481_0_8730460088443117515,1,28
9475172_1_1023126399856690702,1,83
8468806_0_4382447409703007384,1,101
69881946_0_1105130426898457358,1,43
99070098_0_2074872741302696997,1,180
26310680_0_5150772059999313798,1,124
9475172_1_1023126399856690702,1,71
91959037_0_7907661684242014480,1,122
58891288_0_1117541047012405958,1,56
37856682_0_6818907050314633217,0,119
37856682_0_6818907050314633217,0,186
63450419_0_8012592961815711786,1,31
90196673_0_5458330029110291950,0,4
91959037_0_7907661684242014480,1,210
39650055_5_7135804139753401681,1,42
8468806_0_4382447409703007384,1,37
50270082_0_444360818941411589,1,126
9834884_0_3871985887467090123,1,295
38428277_0_1311643810102462607,1,10
90196673_0_5458330029110291950,0,412
9834884_0_3871985887467090123,1,78
99070098_0_2074872741302696997,1,146
53822652_0_5767892317858575530,1,115
46671561_0_6122315295162029872,0,107
90196673_0_5458330029110291950,0,78
9834884_0_3871985887467090123,1,59
21245481_0_8730460088443117515,1,67
40534006_0_4617468856744635526,1,11
41336118_0_4331895026409635103,0,20
90196673_0_5458330029110291950,0,355
36102169_0_7739454799295072814,2,43
39650055_5_7135804139753401681,1,16
50245608_0_871275842592178099,0,243
8468806_0_4382447409703007384,1,16
53822652_0_5767892317858575530,1,20
35188621_0_6058553107571275232,1,42
88523363_0_8180214313099580515,0,232
29414811_6_8221428333921653560,1,8
53822652_0_5767892317858575530,1,266
91959037_0_7907661684242014480,1,241
13719111_1_5719401842463579519,0,375
69881946_0_1105130426898457358,1,56
28086084_0_3127660530989916727,0,106
88523363_0_8180214313099580515,0,473
9834884_0_3871985887467090123,1,185
37856682_0_6818907050314633217,0,268
13719111_1_5719401842463579519,0,10
66009064_0_9148652238372261251,0,144
77694908_0_6083291340991074532,1,40
88523363_0_8180214313099580515,0,464
54719588_0_8417197176086756912,3,147
41480166_0_6681239260286218499,0,99
50245608_0_871275842592178099,0,131
13719111_1_5719401842463579519,0,528
22864497_0_8632623712684511496,0,287
14067031_0_559833072073397908,0,29
53822652_0_5767892317858575530,1,108
8468806_0_4382447409703007384,1,109
13719111_1_5719401842463579519,0,432
58891288_0_1117541047012405958,1,5
52299421_0_4473286348258170200,1,69
53822652_0_5767892317858575530,1,298
91959037_0_7907661684242014480,1,176
26310680_0_5150772059999313798,1,12
50270082_0_444360818941411589,1,150
13719111_1_5719401842463579519,0,46
53822652_0_5767892317858575530,1,366
14380604_4_3329235705746762392,1,16
21362676_0_6854186738074119688,1,95
50270082_0_444360818941411589,1,78
8468806_0_4382447409703007384,1,2
8468806_0_4382447409703007384,1,93
50245608_0_871275842592178099,0,238
36102169_0_7739454799295072814,2,143
8468806_0_4382447409703007384,1,21
16767252_0_2409448375013995751,1,57
14067031_0_559833072073397908,0,37
16767252_0_2409448375013995751,1,3
22864497_0_8632623712684511496,0,232
39173938_0_7916056990138658530,1,25
53822652_0_5767892317858575530,1,417
53822652_0_5767892317858575530,1,18
9475172_1_1023126399856690702,1,59
53822652_0_5767892317858575530,1,109
99070098_0_2074872741302696997,1,33
69537082_0_7789694313271016902,1,228
63450419_0_8012592961815711786,1,127
66009064_0_9148652238372261251,0,206
9834884_0_3871985887467090123,1,127
50270082_0_444360818941411589,1,71
36102169_0_7739454799295072814,2,271
99070098_0_2074872741302696997,1,111
63450419_0_8012592961815711786,1,74
99070098_0_2074872741302696997,1,78
90196673_0_5458330029110291950,0,46
75367212_2_2745466355267233390,0,6
39650055_5_7135804139753401681,1,78
53822652_0_5767892317858575530,1,103
90196673_0_5458330029110291950,0,68
41480166_0_6681239260286218499,0,21
9834884_0_3871985887467090123,1,372
39107734_2_2329160387535788734,1,14
99070098_0_2074872741302696997,1,28
13719111_1_5719401842463579519,0,157
43237185_1_3636357855502246981,0,5
66009064_0_9148652238372261251,0,152
90196673_0_5458330029110291950,0,211
13719111_1_5719401842463579519,0,292
66009064_0_9148652238372261251,0,69
21362676_0_6854186738074119688,1,2
24036779_0_5608105867560183058,0,49
46671561_0_6122315295162029872,0,140
46671561_0_6122315295162029872,0,53
50270082_0_444360818941411589,1,105
37856682_0_6818907050314633217,0,252
99070098_0_2074872741302696997,1,107
66009064_0_9148652238372261251,0,123
53822652_0_5767892317858575530,1,236
41480166_0_6681239260286218499,0,117
28086084_0_3127660530989916727,0,213
66009064_0_9148652238372261251,0,43
84548468_0_5955155464119382182,1,78
9475172_1_1023126399856690702,1,117
46671561_0_6122315295162029872,0,108
33401079_0_9127583903019856402,0,50
13719111_1_5719401842463579519,0,328
41480166_0_6681239260286218499,0,181
54719588_0_8417197176086756912,3,53
91959037_0_7907661684242014480,1,290
13719111_1_5719401842463579519,0,279
88523363_0_8180214313099580515,0,577
37856682_0_6818907050314633217,0,19
63450419_0_8012592961815711786,1,145
91959037_0_7907661684242014480,1,146
69881946_0_1105130426898457358,1,83
13719111_1_5719401842463579519,0,302
84575189_0_6365692015941409487,2,52
39173938_0_7916056990138658530,1,89
39107734_2_2329160387535788734,1,16
22864497_0_8632623712684511496,0,60
26310680_0_5150772059999313798,1,77
90196673_0_5458330029110291950,0,321
35188621_0_6058553107571275232,1,96
21245481_0_8730460088443117515,1,133
36102169_0_7739454799295072814,2,94
41480166_0_6681239260286218499,0,9
21245481_0_8730460088443117515,1,182
1438042989018_40_20150728002309-00067-ip-10-236-191-2_57714692_2,0,4
38428277_0_1311643810102462607,1,99
39650055_5_7135804139753401681,1,46
13719111_1_5719401842463579519,0,486
50270082_0_444360818941411589,1,62
22864497_0_8632623712684511496,0,166
26310680_0_5150772059999313798,1,43
91959037_0_7907661684242014480,1,239
28086084_0_3127660530989916727,0,22
36102169_0_7739454799295072814,2,369
13719111_1_5719401842463579519,0,306
9834884_0_3871985887467090123,1,293
9475172_1_1023126399856690702,1,62
38428277_0_1311643810102462607,1,55
37856682_0_6818907050314633217,0,108
50270082_0_444360818941411589,1,121
69537082_0_7789694313271016902,1,162
9834884_0_3871985887467090123,1,168
71840765_0_6664391841933033844,0,11
9475172_1_1023126399856690702,1,2
90196673_0_5458330029110291950,0,69
33401079_0_9127583903019856402,0,80
22864497_0_8632623712684511496,0,253
39173938_0_7916056990138658530,1,98
84548468_0_5955155464119382182,1,37
91959037_0_7907661684242014480,1,373
39173938_0_7916056990138658530,1,15
39650055_5_7135804139753401681,1,69
13719111_1_5719401842463579519,0,21
9834884_0_3871985887467090123,1,360
13719111_1_5719401842463579519,0,515
69537082_0_7789694313271016902,1,65
14380604_4_3329235705746762392,1,3
90196673_0_5458330029110291950,0,365
13719111_1_5719401842463579519,0,318
26310680_0_5150772059999313798,1,53
58891288_0_1117541047012405958,1,33
39173938_0_7916056990138658530,1,72
84575189_0_6365692015941409487,2,97
22864497_0_8632623712684511496,0,52
75367212_2_2745466355267233390,0,1
66009064_0_9148652238372261251,0,168
50270082_0_444360818941411589,1,32
13719111_1_5719401842463579519,0,166
84575189_0_6365692015941409487,2,84
26310680_0_5150772059999313798,1,73
28086084_0_3127660530989916727,0,224
9834884_0_3871985887467090123,1,138
9834884_0_3871985887467090123,1,65
50245608_0_871275842592178099,0,288
9834884_0_3871985887467090123,1,112
21362676_0_6854186738074119688,1,54
37856682_0_6818907050314633217,0,6
88523363_0_8180214313099580515,0,486
13719111_1_5719401842463579519,0,412
99070098_0_2074872741302696997,1,137
69537082_0_7789694313271016902,1,47
63450419_0_8012592961815711786,1,134
84548468_0_5955155464119382182,1,39
22864497_0_8632623712684511496,0,249
37856682_0_6818907050314633217,0,26
13719111_1_5719401842463579519,0,216
58891288_0_1117541047012405958,1,15
8468806_0_4382447409703007384,1,86
13719111_1_5719401842463579519,0,86
28086084_0_3127660530989916727,0,12
88523363_0_8180214313099580515,0,157
54719588_0_8417197176086756912,3,95
41480166_0_6681239260286218499,0,124
26310680_0_5150772059999313798,1,140
21245481_0_8730460088443117515,1,209
9475172_1_1023126399856690702,1,52
37856682_0_6818907050314633217,0,40
99070098_0_2074872741302696997,1,21
99070098_0_2074872741302696997,1,141
39650055_5_7135804139753401681,1,22
41480166_0_6681239260286218499,0,119
13719111_1_5719401842463579519,0,481
53822652_0_5767892317858575530,1,193
88523363_0_8180214313099580515,0,484
91959037_0_7907661684242014480,1,267
26310680_0_5150772059999313798,1,38
50245608_0_871275842592178099,0,91
24036779_0_5608105867560183058,0,41
52299421_0_4473286348258170200,1,62
50245608_0_871275842592178099,0,51
90196673_0_5458330029110291950,0,155
9475172_1_1023126399856690702,1,126
22864497_0_8632623712684511496,0,335
13719111_1_5719401842463579519,0,264
21245481_0_8730460088443117515,1,59
50245608_0_871275842592178099,0,19
99070098_0_2074872741302696997,1,12
36102169_0_7739454799295072814,2,287
13719111_1_5719401842463579519,0,118
22864497_0_8632623712684511496,0,177
66009064_0_9148652238372261251,0,114
37856682_0_6818907050314633217,0,62
50245608_0_871275842592178099,0,212
50245608_0_871275842592178099,0,30
14067031_0_559833072073397908,0,3
39650055_5_7135804139753401681,1,65
11833461_1_3811022039809817402,0,25
25404227_0_2240631045609013057,1,87
52299421_0_4473286348258170200,1,21
90196673_0_5458330029110291950,0,169
99070098_0_2074872741302696997,1,165
58891288_0_1117541047012405958,1,25
13719111_1_5719401842463579519,0,381
22864497_0_8632623712684511496,0,221
26310680_0_5150772059999313798,1,215
58891288_0_1117541047012405958,1,27
35188621_0_6058553107571275232,1,10
39173938_0_7916056990138658530,1,90
36102169_0_7739454799295072814,2,93
99070098_0_2074872741302696997,1,22
53822652_0_5767892317858575530,1,406
22864497_0_8632623712684511496,0,1
90196673_0_5458330029110291950,0,6
91959037_0_7907661684242014480,1,169
35188621_0_6058553107571275232,1,66
9834884_0_3871985887467090123,1,199
60319454_0_3938426910282115527,0,18
54719588_0_8417197176086756912,3,240
24036779_0_5608105867560183058,0,10
69881946_0_1105130426898457358,1,59
13719111_1_5719401842463579519,0,207
26310680_0_5150772059999313798,1,155
39759273_0_1427898308030295194,1,8
90196673_0_5458330029110291950,0,386
25404227_0_2240631045609013057,1,94
53822652_0_5767892317858575530,1,1
66009064_0_9148652238372261251,0,161
37856682_0_6818907050314633217,0,8
88523363_0_8180214313099580515,0,394
71840765_0_6664391841933033844,0,1
52299421_0_4473286348258170200,1,46
90196673_0_5458330029110291950,0,404
66009064_0_9148652238372261251,0,223
53822652_0_5767892317858575530,1,251
91959037_0_7907661684242014480,1,25
53822652_0_5767892317858575530,1,48
88523363_0_8180214313099580515,0,46
50270082_0_444360818941411589,1,131
54719588_0_8417197176086756912,3,8
88523363_0_8180214313099580515,0,24
9834884_0_3871985887467090123,1,245
84575189_0_6365692015941409487,2,29
46671561_0_6122315295162029872,0,144
53822652_0_5767892317858575530,1,129
36102169_0_7739454799295072814,2,311
66009064_0_9148652238372261251,0,147
22864497_0_8632623712684511496,0,297
53822652_0_5767892317858575530,1,121
91959037_0_7907661684242014480,1,294
91959037_0_7907661684242014480,1,18
13719111_1_5719401842463579519,0,382
50270082_0_444360818941411589,1,132
29414811_6_8221428333921653560,1,2
40534006_0_4617468856744635526,1,26
26310680_0_5150772059999313798,1,136
50270082_0_444360818941411589,1,23
99070098_0_2074872741302696997,1,34
46671561_0_6122315295162029872,0,172
37856682_0_6818907050314633217,0,174
90196673_0_5458330029110291950,0,377
88523363_0_8180214313099580515,0,576
88523363_0_8180214313099580515,0,169
24036779_0_5608105867560183058,0,82
36102169_0_7739454799295072814,2,64
26310680_0_5150772059999313798,1,200
69537082_0_7789694313271016902,1,215
9475172_1_1023126399856690702,1,87
90196673_0_5458330029110291950,0,233
53822652_0_5767892317858575530,1,124
9475172_1_1023126399856690702,1,176
34041816_1_4749054164534706977,1,6
22864497_0_8632623712684511496,0,107
39650055_5_7135804139753401681,1,24
13719111_1_5719401842463579519,0,255
88523363_0_8180214313099580515,0,479
36102169_0_7739454799295072814,2,238
